,id,data_type,ttg_type,error_type,filename,path
378,ID_000378,leather,test,fold,004.png,../data/leather/test/fold/004.png
379,ID_000379,leather,test,fold,011.png,../data/leather/test/fold/011.png
380,ID_000380,leather,test,fold,008.png,../data/leather/test/fold/008.png
381,ID_000381,leather,test,fold,009.png,../data/leather/test/fold/009.png
382,ID_000382,leather,test,fold,012.png,../data/leather/test/fold/012.png
383,ID_000383,leather,test,fold,015.png,../data/leather/test/fold/015.png
384,ID_000384,leather,test,fold,007.png,../data/leather/test/fold/007.png
385,ID_000385,leather,test,fold,002.png,../data/leather/test/fold/002.png
386,ID_000386,leather,test,cut,001.png,../data/leather/test/cut/001.png
387,ID_000387,leather,test,cut,017.png,../data/leather/test/cut/017.png
388,ID_000388,leather,test,cut,000.png,../data/leather/test/cut/000.png
389,ID_000389,leather,test,cut,003.png,../data/leather/test/cut/003.png
390,ID_000390,leather,test,cut,005.png,../data/leather/test/cut/005.png
391,ID_000391,leather,test,cut,006.png,../data/leather/test/cut/006.png
392,ID_000392,leather,test,cut,013.png,../data/leather/test/cut/013.png
393,ID_000393,leather,test,cut,016.png,../data/leather/test/cut/016.png
394,ID_000394,leather,test,cut,010.png,../data/leather/test/cut/010.png
395,ID_000395,leather,test,cut,014.png,../data/leather/test/cut/014.png
396,ID_000396,leather,test,cut,004.png,../data/leather/test/cut/004.png
397,ID_000397,leather,test,cut,011.png,../data/leather/test/cut/011.png
398,ID_000398,leather,test,cut,008.png,../data/leather/test/cut/008.png
399,ID_000399,leather,test,cut,009.png,../data/leather/test/cut/009.png
400,ID_000400,leather,test,cut,012.png,../data/leather/test/cut/012.png
401,ID_000401,leather,test,cut,018.png,../data/leather/test/cut/018.png
402,ID_000402,leather,test,cut,015.png,../data/leather/test/cut/015.png
403,ID_000403,leather,test,cut,007.png,../data/leather/test/cut/007.png
404,ID_000404,leather,test,cut,002.png,../data/leather/test/cut/002.png
405,ID_000405,leather,test,poke,001.png,../data/leather/test/poke/001.png
406,ID_000406,leather,test,poke,017.png,../data/leather/test/poke/017.png
407,ID_000407,leather,test,poke,000.png,../data/leather/test/poke/000.png
408,ID_000408,leather,test,poke,003.png,../data/leather/test/poke/003.png
409,ID_000409,leather,test,poke,005.png,../data/leather/test/poke/005.png
410,ID_000410,leather,test,poke,006.png,../data/leather/test/poke/006.png
411,ID_000411,leather,test,poke,013.png,../data/leather/test/poke/013.png
412,ID_000412,leather,test,poke,016.png,../data/leather/test/poke/016.png
413,ID_000413,leather,test,poke,010.png,../data/leather/test/poke/010.png
414,ID_000414,leather,test,poke,014.png,../data/leather/test/poke/014.png
415,ID_000415,leather,test,poke,004.png,../data/leather/test/poke/004.png
416,ID_000416,leather,test,poke,011.png,../data/leather/test/poke/011.png
417,ID_000417,leather,test,poke,008.png,../data/leather/test/poke/008.png
418,ID_000418,leather,test,poke,009.png,../data/leather/test/poke/009.png
419,ID_000419,leather,test,poke,012.png,../data/leather/test/poke/012.png
420,ID_000420,leather,test,poke,015.png,../data/leather/test/poke/015.png
421,ID_000421,leather,test,poke,007.png,../data/leather/test/poke/007.png
422,ID_000422,leather,test,poke,002.png,../data/leather/test/poke/002.png
423,ID_000423,leather,test,glue,001.png,../data/leather/test/glue/001.png
424,ID_000424,leather,test,glue,017.png,../data/leather/test/glue/017.png
425,ID_000425,leather,test,glue,000.png,../data/leather/test/glue/000.png
426,ID_000426,leather,test,glue,003.png,../data/leather/test/glue/003.png
427,ID_000427,leather,test,glue,005.png,../data/leather/test/glue/005.png
428,ID_000428,leather,test,glue,006.png,../data/leather/test/glue/006.png
429,ID_000429,leather,test,glue,013.png,../data/leather/test/glue/013.png
430,ID_000430,leather,test,glue,016.png,../data/leather/test/glue/016.png
431,ID_000431,leather,test,glue,010.png,../data/leather/test/glue/010.png
432,ID_000432,leather,test,glue,014.png,../data/leather/test/glue/014.png
433,ID_000433,leather,test,glue,004.png,../data/leather/test/glue/004.png
434,ID_000434,leather,test,glue,011.png,../data/leather/test/glue/011.png
435,ID_000435,leather,test,glue,008.png,../data/leather/test/glue/008.png
436,ID_000436,leather,test,glue,009.png,../data/leather/test/glue/009.png
437,ID_000437,leather,test,glue,012.png,../data/leather/test/glue/012.png
438,ID_000438,leather,test,glue,018.png,../data/leather/test/glue/018.png
439,ID_000439,leather,test,glue,015.png,../data/leather/test/glue/015.png
440,ID_000440,leather,test,glue,007.png,../data/leather/test/glue/007.png
441,ID_000441,leather,test,glue,002.png,../data/leather/test/glue/002.png
442,ID_000442,leather,test,color,001.png,../data/leather/test/color/001.png
443,ID_000443,leather,test,color,017.png,../data/leather/test/color/017.png
444,ID_000444,leather,test,color,000.png,../data/leather/test/color/000.png
445,ID_000445,leather,test,color,003.png,../data/leather/test/color/003.png
446,ID_000446,leather,test,color,005.png,../data/leather/test/color/005.png
447,ID_000447,leather,test,color,006.png,../data/leather/test/color/006.png
448,ID_000448,leather,test,color,013.png,../data/leather/test/color/013.png
449,ID_000449,leather,test,color,016.png,../data/leather/test/color/016.png
450,ID_000450,leather,test,color,010.png,../data/leather/test/color/010.png
451,ID_000451,leather,test,color,014.png,../data/leather/test/color/014.png
452,ID_000452,leather,test,color,004.png,../data/leather/test/color/004.png
453,ID_000453,leather,test,color,011.png,../data/leather/test/color/011.png
454,ID_000454,leather,test,color,008.png,../data/leather/test/color/008.png
455,ID_000455,leather,test,color,009.png,../data/leather/test/color/009.png
456,ID_000456,leather,test,color,012.png,../data/leather/test/color/012.png
457,ID_000457,leather,test,color,018.png,../data/leather/test/color/018.png
458,ID_000458,leather,test,color,015.png,../data/leather/test/color/015.png
459,ID_000459,leather,test,color,007.png,../data/leather/test/color/007.png
460,ID_000460,leather,test,color,002.png,../data/leather/test/color/002.png
461,ID_000461,zipper,ground_truth,squeezed_teeth,006_mask.png,../data/zipper/ground_truth/squeezed_teeth/006_mask.png
462,ID_000462,zipper,ground_truth,squeezed_teeth,003_mask.png,../data/zipper/ground_truth/squeezed_teeth/003_mask.png
463,ID_000463,zipper,ground_truth,squeezed_teeth,015_mask.png,../data/zipper/ground_truth/squeezed_teeth/015_mask.png
464,ID_000464,zipper,ground_truth,squeezed_teeth,001_mask.png,../data/zipper/ground_truth/squeezed_teeth/001_mask.png
465,ID_000465,zipper,ground_truth,squeezed_teeth,000_mask.png,../data/zipper/ground_truth/squeezed_teeth/000_mask.png
466,ID_000466,zipper,ground_truth,squeezed_teeth,004_mask.png,../data/zipper/ground_truth/squeezed_teeth/004_mask.png
467,ID_000467,zipper,ground_truth,squeezed_teeth,014_mask.png,../data/zipper/ground_truth/squeezed_teeth/014_mask.png
468,ID_000468,zipper,ground_truth,squeezed_teeth,011_mask.png,../data/zipper/ground_truth/squeezed_teeth/011_mask.png
469,ID_000469,zipper,ground_truth,squeezed_teeth,002_mask.png,../data/zipper/ground_truth/squeezed_teeth/002_mask.png
470,ID_000470,zipper,ground_truth,squeezed_teeth,005_mask.png,../data/zipper/ground_truth/squeezed_teeth/005_mask.png
471,ID_000471,zipper,ground_truth,squeezed_teeth,012_mask.png,../data/zipper/ground_truth/squeezed_teeth/012_mask.png
472,ID_000472,zipper,ground_truth,squeezed_teeth,008_mask.png,../data/zipper/ground_truth/squeezed_teeth/008_mask.png
473,ID_000473,zipper,ground_truth,squeezed_teeth,013_mask.png,../data/zipper/ground_truth/squeezed_teeth/013_mask.png
474,ID_000474,zipper,ground_truth,squeezed_teeth,010_mask.png,../data/zipper/ground_truth/squeezed_teeth/010_mask.png
475,ID_000475,zipper,ground_truth,squeezed_teeth,007_mask.png,../data/zipper/ground_truth/squeezed_teeth/007_mask.png
476,ID_000476,zipper,ground_truth,squeezed_teeth,009_mask.png,../data/zipper/ground_truth/squeezed_teeth/009_mask.png
477,ID_000477,zipper,ground_truth,rough,006_mask.png,../data/zipper/ground_truth/rough/006_mask.png
478,ID_000478,zipper,ground_truth,rough,003_mask.png,../data/zipper/ground_truth/rough/003_mask.png
479,ID_000479,zipper,ground_truth,rough,015_mask.png,../data/zipper/ground_truth/rough/015_mask.png
480,ID_000480,zipper,ground_truth,rough,001_mask.png,../data/zipper/ground_truth/rough/001_mask.png
481,ID_000481,zipper,ground_truth,rough,000_mask.png,../data/zipper/ground_truth/rough/000_mask.png
482,ID_000482,zipper,ground_truth,rough,004_mask.png,../data/zipper/ground_truth/rough/004_mask.png
483,ID_000483,zipper,ground_truth,rough,014_mask.png,../data/zipper/ground_truth/rough/014_mask.png
484,ID_000484,zipper,ground_truth,rough,016_mask.png,../data/zipper/ground_truth/rough/016_mask.png
485,ID_000485,zipper,ground_truth,rough,011_mask.png,../data/zipper/ground_truth/rough/011_mask.png
486,ID_000486,zipper,ground_truth,rough,002_mask.png,../data/zipper/ground_truth/rough/002_mask.png
487,ID_000487,zipper,ground_truth,rough,005_mask.png,../data/zipper/ground_truth/rough/005_mask.png
488,ID_000488,zipper,ground_truth,rough,012_mask.png,../data/zipper/ground_truth/rough/012_mask.png
489,ID_000489,zipper,ground_truth,rough,008_mask.png,../data/zipper/ground_truth/rough/008_mask.png
490,ID_000490,zipper,ground_truth,rough,013_mask.png,../data/zipper/ground_truth/rough/013_mask.png
491,ID_000491,zipper,ground_truth,rough,010_mask.png,../data/zipper/ground_truth/rough/010_mask.png
492,ID_000492,zipper,ground_truth,rough,007_mask.png,../data/zipper/ground_truth/rough/007_mask.png
493,ID_000493,zipper,ground_truth,rough,009_mask.png,../data/zipper/ground_truth/rough/009_mask.png
494,ID_000494,zipper,ground_truth,fabric_interior,006_mask.png,../data/zipper/ground_truth/fabric_interior/006_mask.png
495,ID_000495,zipper,ground_truth,fabric_interior,003_mask.png,../data/zipper/ground_truth/fabric_interior/003_mask.png
496,ID_000496,zipper,ground_truth,fabric_interior,015_mask.png,../data/zipper/ground_truth/fabric_interior/015_mask.png
497,ID_000497,zipper,ground_truth,fabric_interior,001_mask.png,../data/zipper/ground_truth/fabric_interior/001_mask.png
498,ID_000498,zipper,ground_truth,fabric_interior,000_mask.png,../data/zipper/ground_truth/fabric_interior/000_mask.png
499,ID_000499,zipper,ground_truth,fabric_interior,004_mask.png,../data/zipper/ground_truth/fabric_interior/004_mask.png
500,ID_000500,zipper,ground_truth,fabric_interior,014_mask.png,../data/zipper/ground_truth/fabric_interior/014_mask.png
501,ID_000501,zipper,ground_truth,fabric_interior,011_mask.png,../data/zipper/ground_truth/fabric_interior/011_mask.png
502,ID_000502,zipper,ground_truth,fabric_interior,002_mask.png,../data/zipper/ground_truth/fabric_interior/002_mask.png
503,ID_000503,zipper,ground_truth,fabric_interior,005_mask.png,../data/zipper/ground_truth/fabric_interior/005_mask.png
504,ID_000504,zipper,ground_truth,fabric_interior,012_mask.png,../data/zipper/ground_truth/fabric_interior/012_mask.png
505,ID_000505,zipper,ground_truth,fabric_interior,008_mask.png,../data/zipper/ground_truth/fabric_interior/008_mask.png
506,ID_000506,zipper,ground_truth,fabric_interior,013_mask.png,../data/zipper/ground_truth/fabric_interior/013_mask.png
507,ID_000507,zipper,ground_truth,fabric_interior,010_mask.png,../data/zipper/ground_truth/fabric_interior/010_mask.png
508,ID_000508,zipper,ground_truth,fabric_interior,007_mask.png,../data/zipper/ground_truth/fabric_interior/007_mask.png
509,ID_000509,zipper,ground_truth,fabric_interior,009_mask.png,../data/zipper/ground_truth/fabric_interior/009_mask.png
510,ID_000510,zipper,ground_truth,fabric_border,006_mask.png,../data/zipper/ground_truth/fabric_border/006_mask.png
511,ID_000511,zipper,ground_truth,fabric_border,003_mask.png,../data/zipper/ground_truth/fabric_border/003_mask.png
512,ID_000512,zipper,ground_truth,fabric_border,015_mask.png,../data/zipper/ground_truth/fabric_border/015_mask.png
513,ID_000513,zipper,ground_truth,fabric_border,001_mask.png,../data/zipper/ground_truth/fabric_border/001_mask.png
514,ID_000514,zipper,ground_truth,fabric_border,000_mask.png,../data/zipper/ground_truth/fabric_border/000_mask.png
515,ID_000515,zipper,ground_truth,fabric_border,004_mask.png,../data/zipper/ground_truth/fabric_border/004_mask.png
516,ID_000516,zipper,ground_truth,fabric_border,014_mask.png,../data/zipper/ground_truth/fabric_border/014_mask.png
517,ID_000517,zipper,ground_truth,fabric_border,016_mask.png,../data/zipper/ground_truth/fabric_border/016_mask.png
518,ID_000518,zipper,ground_truth,fabric_border,011_mask.png,../data/zipper/ground_truth/fabric_border/011_mask.png
519,ID_000519,zipper,ground_truth,fabric_border,002_mask.png,../data/zipper/ground_truth/fabric_border/002_mask.png
520,ID_000520,zipper,ground_truth,fabric_border,005_mask.png,../data/zipper/ground_truth/fabric_border/005_mask.png
521,ID_000521,zipper,ground_truth,fabric_border,012_mask.png,../data/zipper/ground_truth/fabric_border/012_mask.png
522,ID_000522,zipper,ground_truth,fabric_border,008_mask.png,../data/zipper/ground_truth/fabric_border/008_mask.png
523,ID_000523,zipper,ground_truth,fabric_border,013_mask.png,../data/zipper/ground_truth/fabric_border/013_mask.png
524,ID_000524,zipper,ground_truth,fabric_border,010_mask.png,../data/zipper/ground_truth/fabric_border/010_mask.png
525,ID_000525,zipper,ground_truth,fabric_border,007_mask.png,../data/zipper/ground_truth/fabric_border/007_mask.png
526,ID_000526,zipper,ground_truth,fabric_border,009_mask.png,../data/zipper/ground_truth/fabric_border/009_mask.png
527,ID_000527,zipper,ground_truth,split_teeth,006_mask.png,../data/zipper/ground_truth/split_teeth/006_mask.png
528,ID_000528,zipper,ground_truth,split_teeth,003_mask.png,../data/zipper/ground_truth/split_teeth/003_mask.png
529,ID_000529,zipper,ground_truth,split_teeth,015_mask.png,../data/zipper/ground_truth/split_teeth/015_mask.png
530,ID_000530,zipper,ground_truth,split_teeth,001_mask.png,../data/zipper/ground_truth/split_teeth/001_mask.png
531,ID_000531,zipper,ground_truth,split_teeth,000_mask.png,../data/zipper/ground_truth/split_teeth/000_mask.png
532,ID_000532,zipper,ground_truth,split_teeth,004_mask.png,../data/zipper/ground_truth/split_teeth/004_mask.png
